time,pulse_rate_bpm,activity_counts,Pressure difference,Embrace Sleep calssification,Sleep Stage,temperature,activity_count,beta power,alpha power,theta power,delta power
2023-12-12 19:47:00-05:00,97.0,89.0,,0.0,,29.743880208333334,,,,,
2023-12-12 19:48:00-05:00,86.0,69.0,,0.0,,29.8140625,,,,,
2023-12-12 19:49:00-05:00,91.0,69.0,,0.0,,29.834765625,,,,,
2023-12-12 19:50:00-05:00,94.0,110.0,,0.0,,29.82890625,,,,,
2023-12-12 19:51:00-05:00,94.0,56.0,,0.0,,29.86809895833333,,,,,
2023-12-12 19:52:00-05:00,91.0,74.0,,0.0,,29.904036458333334,,,,,
2023-12-12 19:53:00-05:00,87.0,87.0,,0.0,,29.944791666666667,,,,,
2023-12-12 19:54:00-05:00,83.0,71.0,,0.0,,29.989973958333334,,,,,
2023-12-12 19:55:00-05:00,89.0,71.0,,0.0,,30.016276041666668,,,,,
2023-12-12 19:56:00-05:00,94.0,24.0,,0.0,,30.17513020833333,,,,,
2023-12-12 19:57:00-05:00,79.0,61.0,,0.0,,30.27864583333333,,,,,
2023-12-12 19:58:00-05:00,93.0,110.0,,0.0,,30.26888020833333,,,,,
2023-12-12 19:59:00-05:00,92.0,44.0,,0.0,,30.172395833333333,,,,,
2023-12-12 20:00:00-05:00,89.0,107.0,,0.0,,30.1015625,,,,,
2023-12-12 20:01:00-05:00,89.0,62.0,,0.0,,30.09973958333333,,,,,
2023-12-12 20:02:00-05:00,83.0,52.0,,0.0,,30.07578125,,,,,
2023-12-12 20:03:00-05:00,77.0,10.0,,0.0,,30.008333333333333,,,,,
2023-12-12 20:04:00-05:00,79.0,11.0,,0.0,,29.94661458333333,,,,,
2023-12-12 20:05:00-05:00,86.0,72.0,,0.0,,29.909375,,,,,
2023-12-12 20:06:00-05:00,90.0,121.0,,0.0,,29.87200520833333,,,,,
2023-12-12 20:07:00-05:00,91.0,72.0,,0.0,,29.84075520833333,,,,,
2023-12-12 20:08:00-05:00,89.0,88.0,,0.0,,29.800651041666665,,,,,
2023-12-12 20:09:00-05:00,87.0,92.0,,0.0,,29.762760416666666,,,,,
2023-12-12 20:10:00-05:00,81.0,135.0,,0.0,,29.7375,,,,,
2023-12-12 20:11:00-05:00,85.0,85.0,,0.0,,29.785546875,,,,,
2023-12-12 20:12:00-05:00,91.0,121.0,,0.0,,29.825,,,,,
2023-12-12 20:13:00-05:00,91.0,93.0,,0.0,,29.94075520833333,,,,,
2023-12-12 20:14:00-05:00,77.0,42.0,,0.0,,30.01692708333333,,,,,
2023-12-12 20:15:00-05:00,75.0,5.0,,0.0,,30.075390625,,,,,
2023-12-12 20:16:00-05:00,76.0,16.0,,0.0,,30.127734375,,,,,
2023-12-12 20:17:00-05:00,79.0,102.0,,0.0,,30.24231770833333,,,,,
2023-12-12 20:18:00-05:00,76.0,85.0,,0.0,,30.084375,,,,,
2023-12-12 20:19:00-05:00,80.0,38.0,,0.0,,29.856510416666666,,,,,
2023-12-12 20:20:00-05:00,80.0,25.0,,0.0,,29.739322916666666,,,,,
2023-12-12 20:21:00-05:00,80.0,31.0,,0.0,,29.666666666666668,,,,,
2023-12-12 20:22:00-05:00,81.0,30.0,,0.0,,29.720442708333334,,,,,
2023-12-12 20:23:00-05:00,76.0,21.0,,0.0,,29.837109375,,,,,
2023-12-12 20:24:00-05:00,77.0,72.0,,0.0,,29.96692708333333,,,,,
2023-12-12 20:25:00-05:00,73.0,87.0,,0.0,,30.16888020833333,,,,,
2023-12-12 20:26:00-05:00,75.0,32.0,,0.0,,30.354166666666668,,,,,
2023-12-12 20:27:00-05:00,73.0,5.0,,0.0,,30.49427083333333,,,,,
2023-12-12 20:28:00-05:00,73.0,7.0,,0.0,,30.60703125,,,,,
2023-12-12 20:29:00-05:00,75.0,0.0,,0.0,,30.738671875,,,,,
2023-12-12 20:30:00-05:00,74.0,0.0,,0.0,,30.88638771186441,,,,,
2023-12-12 20:31:00-05:00,74.0,5.0,,0.0,,31.07513020833333,,,,,
2023-12-12 20:32:00-05:00,72.0,0.0,,0.0,,31.288802083333334,,,,,
2023-12-12 20:33:00-05:00,72.0,7.0,,0.0,,31.44453125,,,,,
2023-12-12 20:34:00-05:00,71.0,0.0,,0.0,,31.55364583333333,,,,,
2023-12-12 20:35:00-05:00,73.0,15.0,,0.0,,31.68763020833333,,,,,
2023-12-12 20:36:00-05:00,71.0,0.0,,0.0,,31.7421875,,,,,
2023-12-12 20:37:00-05:00,71.0,2.0,,0.0,,31.74348958333333,,,,,
2023-12-12 20:38:00-05:00,73.0,6.0,,0.0,,31.745572916666667,,,,,
2023-12-12 20:39:00-05:00,72.0,0.0,,0.0,,31.784244791666666,,,,,
2023-12-12 20:40:00-05:00,72.0,0.0,,0.0,,31.825,,,,,
2023-12-12 20:41:00-05:00,73.0,0.0,,0.0,,31.89296875,,,,,
2023-12-12 20:42:00-05:00,73.0,9.0,,0.0,,31.974609375,,,,,
2023-12-12 20:43:00-05:00,74.0,0.0,,0.0,,32.03502604166667,,,,,
2023-12-12 20:44:00-05:00,81.0,52.0,,0.0,,31.963151041666663,,,,,
2023-12-12 20:45:00-05:00,117.0,137.0,,0.0,,31.644140625,,,,,
2023-12-12 20:46:00-05:00,122.0,129.0,,0.0,,31.31927083333333,,,,,
2023-12-12 20:47:00-05:00,118.0,66.0,31.0,0.0,,31.155989583333334,,,,,
2023-12-12 20:48:00-05:00,122.0,32.0,212.0,0.0,,31.06796875,,,,,
2023-12-12 20:49:00-05:00,130.0,89.0,372.0,0.0,,31.001692708333334,,,,,
2023-12-12 20:50:00-05:00,130.0,106.0,51.0,0.0,,30.865494791666663,,,,,
2023-12-12 20:51:00-05:00,135.0,77.0,24.0,0.0,,30.69270833333333,,,,,
2023-12-12 20:52:00-05:00,139.0,91.0,29.0,0.0,,30.497135416666666,,,,,
2023-12-12 20:53:00-05:00,139.0,98.0,123.0,0.0,,30.312369791666665,,,,,
2023-12-12 20:54:00-05:00,143.0,90.0,175.0,0.0,,30.136979166666663,,,,,
2023-12-12 20:55:00-05:00,140.0,3.0,5.0,0.0,,30.069401041666666,,,,,
2023-12-12 20:56:00-05:00,145.0,0.0,34.0,0.0,,30.06966145833333,,,,,
2023-12-12 20:57:00-05:00,146.0,0.0,75.0,0.0,,30.034244791666666,,,,,
2023-12-12 20:58:00-05:00,149.0,58.0,0.0,0.0,,29.8828125,,,,,
2023-12-12 20:59:00-05:00,147.0,86.0,0.0,0.0,,29.702604166666667,,,,,
2023-12-12 21:00:00-05:00,147.0,22.0,14.0,0.0,,29.569791666666667,,,,,
2023-12-12 21:01:00-05:00,140.0,0.0,8.0,0.0,,29.44427083333333,,,,,
2023-12-12 21:02:00-05:00,136.0,0.0,22.0,0.0,,29.331640625,,,,,
2023-12-12 21:03:00-05:00,135.0,32.0,12.0,0.0,,29.302994791666663,,,,,
2023-12-12 21:04:00-05:00,135.0,90.0,3.0,0.0,,29.27434895833333,,,,,
2023-12-12 21:05:00-05:00,136.0,80.0,3.0,0.0,,29.23958333333333,,,,,
2023-12-12 21:06:00-05:00,136.0,85.0,3.0,0.0,,29.22981770833333,,,,,
2023-12-12 21:07:00-05:00,136.0,96.0,17.0,0.0,,29.20598958333333,,,,,
2023-12-12 21:08:00-05:00,139.0,73.0,12.0,0.0,,29.181640625,,,,,
2023-12-12 21:09:00-05:00,148.0,69.0,59.0,0.0,,29.190885416666667,,,,,
2023-12-12 21:10:00-05:00,157.0,49.0,251.0,0.0,,29.29192708333333,,,,,
2023-12-12 21:11:00-05:00,157.0,55.0,0.0,0.0,,29.325911458333334,,,,,
2023-12-12 21:12:00-05:00,138.0,25.0,388.0,0.0,,29.319401041666666,,,,,
2023-12-12 21:13:00-05:00,133.0,23.0,290.0,0.0,,29.31966145833333,,,,,
2023-12-12 21:14:00-05:00,132.0,6.0,164.0,0.0,,29.317578125,,,,,
2023-12-12 21:15:00-05:00,133.0,42.0,0.0,0.0,,29.259635416666665,,,,,
2023-12-12 21:16:00-05:00,90.0,0.0,13.0,0.0,,29.196875,,,,,
2023-12-12 21:17:00-05:00,66.0,22.0,21.0,0.0,,29.119401041666663,,,,,
2023-12-12 21:18:00-05:00,74.0,102.0,15.0,0.0,,29.099088541666667,,,,,
2023-12-12 21:19:00-05:00,53.0,20.0,101.0,0.0,,29.329947916666665,,,,,
2023-12-12 21:20:00-05:00,40.0,5.0,4.0,0.0,,29.592578125,,,,,
2023-12-12 21:21:00-05:00,65.0,37.0,82.0,0.0,,29.79505208333333,,,,,
2023-12-12 21:22:00-05:00,68.0,23.0,217.0,0.0,,29.917838541666665,,,,,
2023-12-12 21:23:00-05:00,72.0,56.0,273.0,0.0,,29.913802083333334,,,,,
2023-12-12 21:24:00-05:00,73.0,61.0,56.0,0.0,,29.82434895833333,,,,,
2023-12-12 21:25:00-05:00,74.0,51.0,91.0,0.0,,29.673567708333334,,,,,
2023-12-12 21:26:00-05:00,72.0,47.0,186.0,0.0,,29.61484375,,,,,
2023-12-12 21:27:00-05:00,76.0,76.0,41.0,0.0,,29.591666666666665,,,,,
2023-12-12 21:28:00-05:00,72.0,28.0,182.0,0.0,,29.493619791666667,,,,,
2023-12-12 21:29:00-05:00,71.0,64.0,73.0,0.0,,29.418229166666663,,,,,
2023-12-12 21:30:00-05:00,71.0,11.0,53.0,0.0,,29.415234375,,,,,
2023-12-12 21:31:00-05:00,71.0,0.0,3.0,0.0,,29.396875,,,,,
2023-12-12 21:32:00-05:00,73.0,0.0,33.0,0.0,,29.333072916666666,,,,,
2023-12-12 21:33:00-05:00,72.0,0.0,36.0,0.0,,29.235026041666668,,,,,
2023-12-12 21:34:00-05:00,72.0,5.0,45.0,0.0,,29.130859375,,,,,
2023-12-12 21:35:00-05:00,72.0,2.0,194.0,0.0,,29.047135416666663,,,,,
2023-12-12 21:36:00-05:00,71.0,15.0,17.0,0.0,,28.94817708333333,,,,,
2023-12-12 21:37:00-05:00,70.0,25.0,57.0,0.0,,28.808463541666665,,,,,
2023-12-12 21:38:00-05:00,67.0,10.0,119.0,0.0,,28.708156779661017,,,,,
2023-12-12 21:39:00-05:00,71.0,62.0,11.0,0.0,,28.667057291666666,,,,,
2023-12-12 21:40:00-05:00,68.0,12.0,66.0,0.0,,28.609895833333333,,,,,
2023-12-12 21:41:00-05:00,66.0,42.0,125.0,0.0,,28.580729166666668,,,,,
2023-12-12 21:42:00-05:00,69.0,41.0,14.0,0.0,,28.54921875,,,,,
2023-12-12 21:43:00-05:00,72.0,14.0,17.0,0.0,,28.55559895833333,,,,,
2023-12-12 21:44:00-05:00,72.0,10.0,4.0,0.0,,28.583723958333334,,,,,
2023-12-12 21:45:00-05:00,71.0,18.0,8.0,0.0,,28.635416666666668,,,,,
2023-12-12 21:46:00-05:00,68.0,22.0,28.0,0.0,,28.671614583333334,,,,,
2023-12-12 21:47:00-05:00,70.0,24.0,82.0,0.0,,28.686197916666668,,,,,
2023-12-12 21:48:00-05:00,70.0,7.0,56.0,0.0,,28.693619791666663,,,,,
2023-12-12 21:49:00-05:00,67.0,20.0,5.0,0.0,,28.60286458333333,,,,,
2023-12-12 21:50:00-05:00,74.0,23.0,1.0,0.0,,28.57578125,,,,,
2023-12-12 21:51:00-05:00,74.0,5.0,2.0,0.0,,28.585807291666665,,,,,
2023-12-12 21:52:00-05:00,72.0,34.0,10.0,0.0,,28.562890625,,,,,
2023-12-12 21:53:00-05:00,75.0,15.0,9.0,0.0,,28.539713541666668,,,,,
2023-12-12 21:54:00-05:00,77.0,12.0,2.0,0.0,,28.490625,,,,,
2023-12-12 21:55:00-05:00,76.0,3.0,54.0,0.0,,28.450911458333334,,,,,
2023-12-12 21:56:00-05:00,74.0,8.0,10.0,0.0,,28.412109375,,,,,
2023-12-12 21:57:00-05:00,76.0,18.0,75.0,0.0,,28.359375,,,,,
2023-12-12 21:58:00-05:00,75.0,50.0,4.0,0.0,,28.264322916666668,,,,,
2023-12-12 21:59:00-05:00,70.0,28.0,10.0,0.0,,28.29895833333333,,,,,
2023-12-12 22:00:00-05:00,69.0,3.0,278.0,0.0,,28.40716145833333,,,,,
2023-12-12 22:01:00-05:00,69.0,30.0,4.0,0.0,,28.431901041666663,,,,,
2023-12-12 22:02:00-05:00,67.0,0.0,0.0,0.0,,28.471875,,,,,
2023-12-12 22:03:00-05:00,68.0,31.0,0.0,0.0,,28.45130208333333,,,,,
2023-12-12 22:04:00-05:00,70.0,68.0,,0.0,,28.284895833333334,,,,,
2023-12-12 22:05:00-05:00,100.0,95.0,,0.0,,28.052734375,,,,,
2023-12-12 22:06:00-05:00,87.0,44.0,,0.0,,28.04895833333333,,,,,
2023-12-12 22:07:00-05:00,85.0,23.0,,0.0,,28.100260416666668,,,,,
2023-12-12 22:08:00-05:00,,,,,,28.058333333333334,,,,,
2023-12-12 22:09:00-05:00,71.0,31.0,134.0,0.0,,28.1359375,,,,,
2023-12-12 22:10:00-05:00,65.0,3.0,8.0,0.0,,28.16328125,,,,,
2023-12-12 22:11:00-05:00,67.0,13.0,39.0,0.0,,27.988151041666665,,,,,
2023-12-12 22:12:00-05:00,76.0,76.0,0.0,0.0,,27.85677083333333,,,,,
2023-12-12 22:13:00-05:00,78.0,40.0,26.0,0.0,,27.812890625,,,,,
2023-12-12 22:14:00-05:00,87.0,33.0,7.0,0.0,,27.816145833333334,,,,,
2023-12-12 22:15:00-05:00,90.0,4.0,48.0,0.0,,27.7921875,,,,,
2023-12-12 22:16:00-05:00,90.0,45.0,83.0,0.0,,27.715494791666668,,,,,
2023-12-12 22:17:00-05:00,86.0,17.0,12.0,0.0,,27.6484375,,,,,
2023-12-12 22:18:00-05:00,86.0,24.0,12.0,0.0,,27.50546875,,,,,
2023-12-12 22:19:00-05:00,,,7.0,,,27.39401533018868,,,,,
2023-12-12 22:20:00-05:00,87.0,1.0,8.0,0.0,,27.280078125,,,,,
2023-12-12 22:21:00-05:00,90.0,24.0,5.0,0.0,,27.190625,,,,,
2023-12-12 22:22:00-05:00,85.0,5.0,74.0,0.0,,27.127604166666668,,,,,
2023-12-12 22:23:00-05:00,82.0,39.0,49.0,0.0,,27.114713541666667,,,,,
2023-12-12 22:24:00-05:00,91.0,0.0,248.0,0.0,,27.11145833333333,,,,,
2023-12-12 22:25:00-05:00,96.0,17.0,38.0,0.0,,27.120182291666666,,,,,
2023-12-12 22:26:00-05:00,79.0,1.0,51.0,0.0,,27.16953125,,,,,
2023-12-12 22:27:00-05:00,86.0,2.0,57.0,0.0,,27.219140625,,,,,
2023-12-12 22:28:00-05:00,81.0,10.0,5.0,0.0,,27.27161458333333,,,,,
2023-12-12 22:29:00-05:00,81.0,0.0,54.0,0.0,,27.315494791666666,,,,,
2023-12-12 22:30:00-05:00,87.0,68.0,97.0,0.0,,27.326953125,,,,,
2023-12-12 22:31:00-05:00,76.0,17.0,50.0,0.0,,27.33528645833333,,,,,
2023-12-12 22:32:00-05:00,78.0,37.0,257.0,0.0,,27.357421875,,,,,
2023-12-12 22:33:00-05:00,81.0,43.0,111.0,0.0,,27.364406779661017,,,,,
2023-12-12 22:34:00-05:00,75.0,30.0,121.0,0.0,,27.362109375,,,,,
2023-12-12 22:35:00-05:00,77.0,15.0,45.0,0.0,,27.29921875,,,,,
2023-12-12 22:36:00-05:00,81.0,16.0,3.0,0.0,,27.279557291666663,,,,,
2023-12-12 22:37:00-05:00,75.0,9.0,24.0,0.0,,27.241796875,,,,,
2023-12-12 22:38:00-05:00,79.0,45.0,65.0,0.0,,27.173046875,,,,,
2023-12-12 22:39:00-05:00,80.0,16.0,20.0,0.0,,27.158072916666665,,,,,
2023-12-12 22:40:00-05:00,80.0,10.0,50.0,0.0,,27.15234375,,,,,
2023-12-12 22:41:00-05:00,73.0,35.0,53.0,0.0,,27.118880208333334,,,,,
2023-12-12 22:42:00-05:00,74.0,49.0,86.0,0.0,,27.061588541666666,,,,,
2023-12-12 22:43:00-05:00,78.0,51.0,128.0,0.0,,26.987369791666666,,,,,
2023-12-12 22:44:00-05:00,77.0,11.0,104.0,0.0,,26.980989583333333,,,,,
2023-12-12 22:45:00-05:00,77.0,26.0,18.0,0.0,,26.96953125,,,,,
2023-12-12 22:46:00-05:00,76.0,24.0,5.0,0.0,,26.89140625,,,,,
2023-12-12 22:47:00-05:00,73.0,44.0,66.0,0.0,,26.831901041666665,,,,,
2023-12-12 22:48:00-05:00,76.0,42.0,3.0,0.0,,26.980989583333333,,,,,
2023-12-12 22:49:00-05:00,75.0,26.0,65.0,0.0,,27.04700520833333,,,,,
2023-12-12 22:50:00-05:00,73.0,45.0,195.0,0.0,,27.060026041666667,,,,,
2023-12-12 22:51:00-05:00,75.0,47.0,18.0,0.0,,27.071354166666666,,,,,
2023-12-12 22:52:00-05:00,71.0,65.0,1.0,0.0,,27.07747395833333,,,,,
2023-12-12 22:53:00-05:00,75.0,122.0,2.0,0.0,,27.13125,,,,,
2023-12-12 22:54:00-05:00,75.0,121.0,,0.0,,27.123828125,,,,,
2023-12-12 22:55:00-05:00,86.0,135.0,,0.0,,26.996484375,,,,,
2023-12-12 22:56:00-05:00,73.0,106.0,,0.0,,26.962890625,,,,,
2023-12-12 22:57:00-05:00,72.0,150.0,,0.0,,26.94609375,,,,,
2023-12-12 22:58:00-05:00,88.0,141.0,,0.0,,26.96770833333333,,,,,
2023-12-12 22:59:00-05:00,129.0,163.0,,0.0,,27.088541666666668,,,,,
2023-12-12 23:00:00-05:00,127.0,161.0,,0.0,,27.086197916666663,,,,,
2023-12-12 23:01:00-05:00,128.0,144.0,,0.0,,27.046484375,,,,,
2023-12-12 23:02:00-05:00,115.0,144.0,,0.0,,27.056510416666665,,,,,
2023-12-12 23:03:00-05:00,113.0,90.0,,0.0,,27.205078125,,,,,
2023-12-12 23:04:00-05:00,121.0,64.0,,0.0,,27.299609375,,,,,
2023-12-12 23:05:00-05:00,115.0,114.0,,0.0,,27.397005208333333,,,,,
2023-12-12 23:06:00-05:00,74.0,56.0,,0.0,,27.459635416666668,,,,,
2023-12-12 23:07:00-05:00,72.0,69.0,,0.0,,27.439973958333333,,,,,
2023-12-12 23:08:00-05:00,69.0,50.0,,0.0,,27.334635416666668,,,,,
2023-12-12 23:09:00-05:00,72.0,113.0,,0.0,,27.28059895833333,,,,,
2023-12-12 23:10:00-05:00,67.0,131.0,,0.0,,27.362109375,,,,,
2023-12-12 23:11:00-05:00,65.0,66.0,,0.0,,27.474609375,,,,,
2023-12-12 23:12:00-05:00,70.0,56.0,,0.0,,27.413671875,1.0067741819659546,0.11367213815498112,0.10234675839219858,0.17712902529947444,0.5956993793712965
2023-12-12 23:13:00-05:00,75.0,90.0,,0.0,,27.269791666666663,1.0224010663353804,0.15299760159228154,0.14545618996999507,0.19272048855304516,0.5298643818323596
2023-12-12 23:14:00-05:00,80.0,133.0,,0.0,,27.22278645833333,1.0205756840299742,0.15882833327461052,0.15999805719021765,0.19734855797234332,0.6395879369172597
2023-12-12 23:15:00-05:00,83.0,28.0,168.5,0.0,0.0,27.302604166666665,1.0203167250974292,0.14634675290619187,0.15023214200125795,0.22130801421941726,0.6061880187536559
2023-12-12 23:16:00-05:00,69.0,40.0,33.0,0.0,0.0,27.45989583333333,1.0241530505299608,0.15551975260135598,0.1648130616006861,0.24168465042562545,0.606733269231971
2023-12-12 23:17:00-05:00,71.0,93.0,117.0,0.0,0.0,27.61341145833333,1.0219635591125307,0.592860281702418,0.5986640567208885,0.3397439258773997,0.5797700304306763
2023-12-12 23:18:00-05:00,70.0,54.0,45.0,1.0,0.0,27.793489583333333,1.0218656677950604,0.41737234003096774,0.39973094363669825,0.2707934791663059,0.6280226004126186
2023-12-12 23:19:00-05:00,70.0,0.0,3.0,1.0,0.0,27.747135416666666,1.0215175790815239,0.5678790332121545,0.5676397777012612,0.4172530053241859,0.5187841551431224
2023-12-12 23:20:00-05:00,67.0,0.0,10.0,1.0,2.0,27.81848958333333,1.0211759628584423,0.373723914856366,0.3151110436262535,0.40528232949764725,0.5105266107122676
2023-12-12 23:21:00-05:00,67.0,0.0,1.0,1.0,2.0,28.15325520833333,1.0207046323089515,0.4047212508374562,0.28113353571169075,0.3090229239049883,0.5902421338330084
2023-12-12 23:22:00-05:00,66.0,0.0,5.0,0.5,2.0,28.728255208333334,1.0201316837354948,0.4204088434238592,0.2993022708913386,0.376501815642657,0.5629882421662292
2023-12-12 23:23:00-05:00,66.0,0.0,2.0,1.0,3.0,29.426822916666666,1.0193636785937756,0.36866167584947424,0.23661119562019456,0.2936858156351025,0.5995743769950241
2023-12-12 23:24:00-05:00,64.0,0.0,2.0,1.0,3.0,30.09765625,1.0194128817987296,0.3911209355976358,0.321244381777108,0.41024609432774517,0.5112174905821167
2023-12-12 23:25:00-05:00,63.0,0.0,1.0,1.0,3.0,30.718619791666665,1.0190833474303318,0.4251939608220964,0.38194311597649716,0.35135320578956175,0.5525405011129118
2023-12-12 23:26:00-05:00,63.0,0.0,9.0,1.0,3.0,31.285677083333333,1.0191326780859222,0.45403583080803345,0.38333679846053015,0.37074941612889273,0.5511876603759603
2023-12-12 23:27:00-05:00,63.0,0.0,11.0,1.0,3.0,31.725260416666668,1.0189440148587858,0.4793068218232905,0.4354872646084116,0.4035704322917476,0.5040614685563152
2023-12-12 23:28:00-05:00,64.0,0.0,1.0,1.0,3.0,32.104817708333336,1.0189274738104177,0.4302313039201206,0.37561419097393484,0.3680397363849013,0.5714816519302295
2023-12-12 23:29:00-05:00,65.0,2.0,2.0,1.0,3.0,32.3984375,1.0182995485941744,0.35260504831709705,0.33457125496094353,0.3502436000941262,0.5809915226892644
2023-12-12 23:30:00-05:00,66.0,7.0,3.0,1.0,3.0,32.525,1.0182608629652328,0.3731463652343627,0.29427467275360886,0.34735609627277725,0.5844871922091923
2023-12-12 23:31:00-05:00,64.0,0.0,1.0,1.0,3.0,32.655859375,1.0181125078317883,0.3868777215443864,0.3733437667891777,0.3490114988446018,0.57702166836053
2023-12-12 23:32:00-05:00,65.0,0.0,1.0,1.0,3.0,32.795963541666666,1.018214543348333,0.29743042377400936,0.31014308010209546,0.3368257201666151,0.5800302213188872
2023-12-12 23:33:00-05:00,64.0,0.0,1.0,1.0,4.0,32.912760416666664,1.0182157252141055,0.2533344720873726,0.27087925036697297,0.3217621139242944,0.6026216433798149
2023-12-12 23:34:00-05:00,65.0,0.0,0.0,1.0,4.0,33.035807291666664,1.018210052133179,0.32539721185970405,0.3415379003058724,0.2969042303343763,0.6369172609379563
2023-12-12 23:35:00-05:00,64.0,0.0,0.0,1.0,4.0,33.16041666666667,1.018411189159309,0.28607201543035093,0.25587750732496733,0.28690324710056303,0.6106957760423405
2023-12-12 23:36:00-05:00,65.0,0.0,1.0,1.0,4.0,33.27903645833333,1.0182429518117524,0.25472418132183583,0.2489922254127174,0.30150123302450604,0.6016830866752814
2023-12-12 23:37:00-05:00,67.0,0.0,1.0,1.0,4.0,33.39765625,1.0181887099282794,0.2693737344092842,0.25187749687450706,0.27134958336138343,0.6475908169428327
2023-12-12 23:38:00-05:00,66.0,0.0,2.0,1.0,4.0,33.506640625,1.0182128450792447,0.2269337147415047,0.24137774174498938,0.2682925391339607,0.6651746965648826
2023-12-12 23:39:00-05:00,67.0,0.0,1.0,1.0,4.0,33.60990466101695,1.0137021081107045,0.15540351862495344,0.15940170498960204,0.19285671653788317,0.5873786625841713
2023-12-12 23:40:00-05:00,67.0,0.0,338.0,1.0,4.0,33.7265625,1.002260631414827,0.2890349672680456,0.23308255176158998,0.2720470331409957,0.6291012426157663
2023-12-12 23:41:00-05:00,78.0,27.0,56.0,0.5,4.0,33.918880208333334,1.0021154664838297,0.31223870849416646,0.30077026054689815,0.3141530200826053,0.6103423710448835
2023-12-12 23:42:00-05:00,68.0,0.0,1.0,1.0,4.0,34.12109375,1.001931474630482,0.26746236063227513,0.2772993222801671,0.2673633957642423,0.6159435063004188
2023-12-12 23:43:00-05:00,66.0,0.0,1.0,1.0,4.0,34.309375,1.0017572181397911,0.27803069146745996,0.2776038030532738,0.2921847915020562,0.6362553896410851
2023-12-12 23:44:00-05:00,66.0,0.0,0.0,1.0,4.0,34.48229166666667,1.0015327904420779,0.24276082351979147,0.22515082184732851,0.2841769506303301,0.6451738086975378
2023-12-12 23:45:00-05:00,64.0,0.0,1.0,1.0,4.0,34.630859375,1.0013659314784178,0.20691697547965965,0.19551712142178712,0.2648323065261142,0.6693224610564033
2023-12-12 23:46:00-05:00,65.0,0.0,1.0,1.0,4.0,34.756770833333334,1.0015518117888744,0.2518646663132662,0.21251000461116437,0.2669455033427225,0.6730423769260582
2023-12-12 23:47:00-05:00,66.0,0.0,0.5,1.0,4.0,34.86119791666667,1.0016074176509926,0.1959641017509102,0.19428442186232237,0.21052997579916974,0.7117536613663714
2023-12-12 23:48:00-05:00,66.0,0.0,2.0,1.0,4.0,34.95,1.0014200302182557,0.2138038310048635,0.19808902324572086,0.2712430865932686,0.6429766898925124
2023-12-12 23:49:00-05:00,67.0,0.0,1.0,1.0,4.0,35.02486979166667,1.0014202248080608,0.1901905772436547,0.16817917923249096,0.2162120290183378,0.7012550404852677
2023-12-12 23:50:00-05:00,69.0,0.0,2.0,1.0,4.0,35.088671875,1.0013045080292378,0.19925591861881836,0.179916101107458,0.20382356717118508,0.7382533345624557
2023-12-12 23:51:00-05:00,68.0,0.0,0.0,1.0,4.0,35.141015625,1.001258111110359,0.20826156202676122,0.18449795049630913,0.22836365319104865,0.6816718160395853
2023-12-12 23:52:00-05:00,68.0,0.0,1.0,1.0,4.0,35.184765625,1.0014332133679513,0.19361601367419823,0.1788493304040677,0.21630596809027974,0.6950769771640329
2023-12-12 23:53:00-05:00,69.0,0.0,1.0,1.0,4.0,35.22252604166667,1.001367602928573,0.2027199306150794,0.193683980873438,0.24284872614788217,0.6890276394264754
2023-12-12 23:54:00-05:00,70.0,0.0,1.0,1.0,4.0,35.25442708333333,1.001375493444803,0.18668928599743315,0.15687901466902682,0.21957683301250222,0.7061341734349885
2023-12-12 23:55:00-05:00,70.0,0.0,1.0,1.0,4.0,35.276953125,1.0013282688362355,0.18109386365334357,0.16039028072585082,0.2135366300932977,0.6972281543004774
2023-12-12 23:56:00-05:00,69.0,0.0,1.0,1.0,4.0,35.30065104166667,1.0012356144702743,0.1862512864310448,0.15976377786892718,0.2176426562640648,0.7374378063161685
2023-12-12 23:57:00-05:00,70.0,0.0,1.0,1.0,4.0,35.31953125,1.001065618915884,0.1853798981860143,0.16826005280958956,0.20932768902491314,0.718818142619475
2023-12-12 23:58:00-05:00,69.0,0.0,1.0,1.0,4.0,35.33411458333333,1.001381530781481,0.18669786993177873,0.15988484108090814,0.21241546093289734,0.6961869851322732
2023-12-12 23:59:00-05:00,68.0,0.0,0.0,1.0,4.0,35.35130208333333,1.0012781774229627,0.17829567297665092,0.1778710257167973,0.2170727824450485,0.6948687621236989
2023-12-13 00:00:00-05:00,70.0,0.0,1.0,1.0,4.0,35.363671875,1.0011608158590737,0.18537539900212752,0.15703897459359842,0.23460192017853115,0.6834080205268975
2023-12-13 00:01:00-05:00,70.0,0.0,0.0,1.0,4.0,35.37486979166667,1.0011186014043083,0.17433666699094255,0.15754379854512257,0.20412811430144964,0.7269014544615876
2023-12-13 00:02:00-05:00,71.0,0.0,1.0,1.0,4.0,35.385677083333334,1.001217127576172,0.16188813088113033,0.15205024421169708,0.21088424782794782,0.716733886263103
2023-12-13 00:03:00-05:00,72.0,0.0,1.0,1.0,4.0,35.39309895833333,1.00110977193696,0.17137738706697406,0.16326913407164595,0.21502630595516148,0.724626986760944
2023-12-13 00:04:00-05:00,71.0,0.0,0.0,1.0,4.0,35.401171875,1.0012362036847902,0.17400263934347132,0.1624290161157382,0.21163701845018565,0.7269963133795185
